x,y,z,q0,q1,q2,q3,q4,q5
8.0,10.0,0.0,8.181757175063169,0.0,0.0,0.0,-2.436539932054191,0.9753121470283083
8.0,10.0,1.0,2.249096657501609,-2.3922091330043744,0.0,8.187150276753277,0.0,0.0
8.0,10.0,2.0,2.000712431104516,0.0,0.0,0.0,0.0,0.0
8.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,5067.735026918959,4966.209749614074,4966.547953571733,5017.057676649765,4966.547953571733,5017.057676649765
9.0,0.0,1.0,5050.972307802711,4949.883461017987,4960.17445540727,5000.462584724679,4949.883461017987,5050.972307802711
9.0,0.0,2.0,5057.574166711136,4956.8179157712,4977.224779791721,5007.333246962104,4956.625167107208,5057.912370668795
9.0,0.0,3.0,5037.328371752108,4947.744470129134,4967.773339586052,4962.563231761753,4846.940635344007,5070.807985489142
9.0,0.0,4.0,2594.596912912575,2003.2775572808134,2592.6277087816984,1810.8288239337514,169.66089776282092,5071.867079432907
9.0,0.0,5.0,280.64936833379903,4.752088908703326,221.20047691644842,0.0,107.24487990662804,1411.9364970046176
9.0,1.0,0.0,5050.972307802711,4949.883461017987,4949.883461017987,5050.972307802711,4960.17445540727,5000.462584724679
9.0,1.0,1.0,5028.8129317405,4948.125340863426,4948.125340863426,5028.8129317405,4948.125340863426,5028.8129317405
9.0,1.0,2.0,5029.65516157694,4959.133390241228,4959.133390241228,5029.65516157694,4958.950586809153,5039.946155966225
9.0,1.0,3.0,5039.011126705568,4978.660039645602,4978.660083583453,5039.010019408955,4978.189609393699,5059.610759740168
9.0,1.0,4.0,4085.0598496804423,3841.8435837879974,3541.941976013562,3570.482195845607,2165.805685621291,5082.47818301066
9.0,1.0,5.0,683.5385844993789,302.4896584560367,116.93525397450999,0.0,598.6739467060208,3999.152530655026
9.0,2.0,0.0,5057.574166711136,4956.8179157712,4956.625167107208,5057.912370668795,4977.224779791721,5007.333246962104
9.0,2.0,1.0,5029.65516157694,4959.133390241228,4958.950586809153,5039.946155966225,4959.133390241228,5029.65516157694
9.0,2.0,2.0,5020.923552512064,4960.539991949392,4960.379745226557,5041.330416532584,4960.379745226557,5041.330416532584
9.0,2.0,3.0,5023.184302563054,4972.905760040052,4972.610974505184,5053.553905401718,4972.4818216589465,5053.736714069417
9.0,2.0,4.0,3314.5579367670684,4062.1591553071285,4403.783898530989,4229.065544837253,1639.4194425574774,5071.749789272595
9.0,2.0,5.0,273.3751590659711,154.35200528497992,41.183852257098664,322.51504311676797,154.30085643189943,3415.4718733342834
9.0,3.0,0.0,5070.032107203651,4969.733803655121,4969.244172262954,5070.807985489142,5000.1034107213545,5020.099905634246
9.0,3.0,1.0,5039.011147055655,4978.660088434141,4978.1898701188165,5059.610759740168,4978.660088434141,5039.011147055655
9.0,3.0,2.0,5023.184303570889,4972.905768398746,4972.481849023524,5053.736714069417,4972.61098878937,5053.553910636923
9.0,3.0,3.0,5008.781530176445,4970.8085387339725,4974.457120311773,5058.835811286686,4953.630898291344,5055.983028177622
9.0,3.0,4.0,2939.8012612581983,3716.572939651793,2687.6266052183087,2877.8662061184214,1461.0260242135128,5070.911430000126
9.0,3.0,5.0,2.4884419722508566,804.1868131206686,1.7604646403019273,0.0,11.6148071861338,3450.5995533704604
9.0,4.0,0.0,5084.321558372304,4984.553650057229,4983.70698350679,5085.573337128852,5024.752060186243,5034.717603756916
9.0,4.0,1.0,5051.616562243752,5001.399883938486,5000.560683892727,5082.478202394015,5001.396777885868,5051.608840356082
9.0,4.0,2.0,5015.779859428549,4959.103708192196,4948.705846952342,5071.749790515303,4981.897521303083,5065.300437218606
9.0,4.0,3.0,2425.9779865918736,3580.1264719466926,2872.6838001378965,4420.897509916077,4029.2424119664925,5070.848853363282
9.0,4.0,4.0,576.377819022706,1707.6983288273018,11.57305233919174,2072.52269891481,9.330009789337273,4806.380595097686
9.0,4.0,5.0,14.621892453521596,73.51372674154688,-3.8316242597002836,566.8781321255708,0.5352053103822755,0.0
9.0,5.0,0.0,5062.5857635502125,4951.501038533943,4714.433429295625,5101.062024902723,4846.901225516673,4975.052809453955
9.0,5.0,1.0,3947.5823042605443,4664.7481941792275,3597.6966698696333,5106.704450068391,4270.930136584145,3759.1474825931946
9.0,5.0,2.0,1314.4151374367734,1520.310960316036,1280.3128129258644,5090.908456926387,2269.1295538181257,2882.4157281538146
9.0,5.0,3.0,540.5211190990519,4843.157434695333,413.85621142770424,578.1652759795263,0.0,1133.9287259816256
9.0,5.0,4.0,2.4709393097169015,258.8164714222601,0.467549198321227,1163.6525462198765,-10.771485429261269,0.0
9.0,5.0,5.0,0.0,0.0,-9.757000316686668,9.927876720589424,0.0,34.497945766540674
9.0,6.0,0.0,1560.2254939527734,2616.846328682507,856.9932807854766,5112.20565025642,1903.1576767241281,2478.494031228016
9.0,6.0,1.0,807.1603233634402,936.4843323402949,32.64911969859999,5091.3303929067415,675.6590043610175,1949.6188245703474
9.0,6.0,2.0,37.19006968141044,911.3374317631674,0.0,625.9882886083307,213.67911137796412,3594.4217875170207
9.0,6.0,3.0,3.7883588409127698,233.4279297407437,7.242842066107572,2222.9018130317318,-0.5953817467643892,87.93322581999972
9.0,6.0,4.0,0.0,0.0,0.0,133.439474785433,-3.8014371740706654,0.0
9.0,6.0,5.0,12.572001397468924,0.0,0.0,0.0,0.0,0.0
9.0,7.0,0.0,206.80477634156998,3082.4473245163417,34.51810939533159,492.87408612172317,51.23350349449587,481.23719840278517
9.0,7.0,1.0,64.73628683244212,396.0871605768491,-3.4087802745192786,979.6547868646403,-1.1953527420104693,306.5685120396199
9.0,7.0,2.0,1.3946730355788466,0.0,0.0,0.0,0.0,0.0
9.0,7.0,3.0,9.809481612932423,130.39438231937183,-4.310601673857979,0.0,-1.3137935973895318,0.0
9.0,7.0,4.0,12.558096916118535,-0.4482525294207267,-5.0573649449720595,0.0,0.0,5.260749152472407
9.0,7.0,5.0,4.113688189584743,-1.5637521591661228,-5.772257725096196,0.0,0.4072551307688896,6.062342831365643
9.0,8.0,0.0,10.867662552230211,596.0204340897197,0.0,0.0,0.0,16.6793895690635
9.0,8.0,1.0,0.0,0.0,0.0,98.42386839813938,0.0,0.0
9.0,8.0,2.0,2.9874072987320592,-1.9598115067951722,0.0,0.0,0.0,7.3563696329577315
9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,13.165108368219038
9.0,8.0,4.0,0.0,0.0,0.0,0.0,-3.624662675731239,0.0
9.0,8.0,5.0,7.2563786139000515,0.0,0.0,0.0,0.0,0.0
9.0,9.0,0.0,111.65336643756237,-1.947774699178494,-5.374837021372768,7.809722549025825,0.0,2.545477444788747
9.0,9.0,1.0,2.7521176989247107,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2.0,2.7587718310437808,0.0,-6.619536159690641,0.0,-1.954329379528249,0.0
9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,12.401782646022262
9.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,4.428964854470981
9.0,9.0,5.0,1.2797289187994936,0.0,0.0,0.0,0.0,0.0
9.0,10.0,0.0,19.866637772891252,-1.2524312321921647,0.0,0.0,0.0,0.0
9.0,10.0,1.0,4.018370046015573,-1.6286174538534077,0.12736690419058028,0.0,0.0,0.0
9.0,10.0,2.0,3.6784045283629854,0.0,0.0,0.0,0.0,0.0
9.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,5.0,1.2576871345357004,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,1.0,5017.057676649765,4966.547953571733,4966.547953571733,5017.057676649765,4966.209749614074,5067.735026918959
10.0,0.0,2.0,5033.944776533037,4983.7038567840045,4983.7038567840045,5033.944776533037,4982.927978498512,5084.792703568728
10.0,0.0,3.0,5048.116962349348,4993.085957393771,4998.145809988461,5048.3320130901575,4942.909831372339,5101.679803452
10.0,0.0,4.0,1983.5513148169107,1836.6213256435778,2958.332276601307,1763.8207052305943,1244.9113264948369,5113.054814659742
10.0,0.0,5.0,31.83007934261728,1.87512269617765,0.0,0.0,0.0,3396.9824408608006
10.0,1.0,0.0,5017.057676649765,4966.547953571733,4966.209749614074,5067.735026918959,4966.547953571733,5017.057676649765
10.0,1.0,1.0,5000.462584724679,4960.17445540727,4949.883461017987,5050.972307802711,4949.883461017987,5050.972307802711
10.0,1.0,2.0,5007.333246962104,4977.224779791721,4956.8179157712,5057.574166711136,4956.625167107208,5057.912370668795
10.0,1.0,3.0,5019.923350308953,4999.955821110471,4969.364179333951,5069.6554153382585,4968.640241848049,5070.807985489142
10.0,1.0,4.0,4186.514135200405,2788.6747549540864,2819.772528898073,2925.9947748612954,1247.4648619362058,5085.5501341674035
10.0,1.0,5.0,898.9923989126568,605.765390312392,40.642602878190644,33.40176940141942,313.7518633557204,4073.9769147603647
10.0,2.0,0.0,5033.944776533037,4983.7038567840045,4982.927978498512,5084.792703568728,4983.7038567840045,5033.944776533037
10.0,2.0,1.0,5007.333246962104,4977.224779791721,4956.625167107208,5057.912370668795,4956.8179157712,5057.574166711136
10.0,2.0,2.0,5001.0177878989925,4981.011347754184,4950.458937255873,5051.533119089896,4950.458937255873,5051.533119089896
10.0,2.0,3.0,4998.978800268998,4984.258936420516,4947.272979596501,5036.697561272845,4866.005482480718,5055.885064311529
10.0,2.0,4.0,1634.577481085214,3573.2340891800472,694.3743488878195,2432.189047374546,197.57755103678147,5056.785360604666
10.0,2.0,5.0,0.0,0.0,0.0,1807.792478553976,0.0,910.839369795968
10.0,3.0,0.0,5050.663005417347,5000.730803846896,4999.479025093909,5101.679803452,5000.730803831429,5050.663005417015
10.0,3.0,1.0,5020.09464857762,5000.103195912773,4969.2436906209605,5070.807985489142,4969.733601018152,5070.031594526849
10.0,3.0,2.0,5003.098713650618,4986.364577335563,4927.780013203923,5055.885064311529,4937.050624961101,5046.603872177973
10.0,3.0,3.0,4058.408525977339,4393.07310103807,2705.168203538947,5052.106556290813,3407.4640179985636,3466.7026682463174
10.0,3.0,4.0,1205.4660331351752,4804.030105103018,119.22150545219712,1549.8416025065703,591.0328197093567,2047.4067826596531
10.0,3.0,5.0,0.3538017376758883,0.0,0.0,252.1031767240367,128.6842420237503,1924.627189308172
10.0,4.0,0.0,5014.332438040808,5005.241514369715,4882.279849169474,5118.398032336438,4999.695116298423,5037.200444316614
10.0,4.0,1.0,4871.92298897657,4884.9945368028675,4345.3952686936045,5085.573337128724,4638.836081665026,4927.153451833862
10.0,4.0,2.0,3456.52675532634,4261.260706538302,1860.9772882808263,5065.332335273736,2543.731876570759,3774.366802381841
10.0,4.0,3.0,974.6451505472877,4710.7832074803,148.3504079795784,1369.0580044306266,332.0065585226092,1221.7679758268764
10.0,4.0,4.0,30.80289178911182,148.68126141371138,0.0,2428.065099252248,4.471285549611733,226.66215730094046
10.0,4.0,5.0,14.557609951470205,-1.3047533036564405,-4.856374016739029,8.53033305299098,0.0,247.21120278419383
10.0,5.0,0.0,1928.3220816662295,3454.5029587615895,1429.2013509773708,5134.434745592609,1424.4883631430746,3213.751332352608
10.0,5.0,1.0,1737.210871655356,2025.2073982855704,1033.3343627886206,5055.6007771962095,782.250860342647,2686.648957821245
10.0,5.0,2.0,0.0,499.4955369538835,29.312877221015004,4128.37787637321,240.03862962676513,480.67028624398364
10.0,5.0,3.0,20.808977207188825,2490.2700793944946,0.0,209.57938229320158,-3.2806150988619494,518.682068315011
10.0,5.0,4.0,0.0,87.04225167066164,0.0,0.0,-10.646288810715799,5.025056435551912
10.0,5.0,5.0,0.0,-1.4062269125020945,0.0,0.0,0.48078102765716385,17.723892679079935
10.0,6.0,0.0,419.21952096690734,4534.760224436831,386.12809370631146,1476.5079597291042,656.3408773278077,374.66572843215476
10.0,6.0,1.0,195.14940891947424,1101.5682229432148,0.0,3588.1343502558575,67.16525306991092,1.4778296751120514
10.0,6.0,2.0,7.67190131194369,257.52792663922776,-3.198730199163523,52.07277405794946,0.0,544.1099807317903
10.0,6.0,3.0,10.688892629057605,0.0,-11.855720264452398,231.6208899010023,-4.689789170978859,51.409820106844236
10.0,6.0,4.0,5.86634828681152,0.0,-5.290387671444471,11.059522849781864,-3.034824029593754,53.939516604790924
10.0,6.0,5.0,1.8580651828735353,-1.3195518070626617,-9.000246920224807,5.267666487175454,0.0,33.99155065828841
10.0,7.0,0.0,413.8761958466856,185.8627750915191,125.23762335183591,3107.182367025253,2.4772258700997063,36.85342993368565
10.0,7.0,1.0,63.33005991994002,2.3842017019706043,4.1993821985330895,639.697574948889,-2.2069066189337176,151.80290725191887
10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,80.53471897559814
10.0,7.0,3.0,0.0,0.0,-6.359144457701321,20.55297745154577,-8.476206920203907,0.0
10.0,7.0,4.0,1.8487519552617506,0.3023097282331158,0.0,31.269052206104522,-8.727642807325278,0.0
10.0,7.0,5.0,1.5782328875053007,-2.403344736339514,-9.931703375495841,31.91967564780011,1.5782328875053007,4.118084364726364
10.0,8.0,0.0,17.25521465600473,0.0,-13.431409464202886,1670.2365666773562,-1.0498994761106895,80.73847433240617
10.0,8.0,1.0,0.0,-0.3566945655703535,-0.7461619923385094,110.32341292022963,-1.0371344843090051,1.3594431813538468
10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,15.809324329823582
10.0,8.0,3.0,0.0,0.38787982769014956,0.0,0.0,0.0,0.0
10.0,8.0,4.0,0.0,0.0,0.0,0.0,-3.448432401723789,3.3139466272104894
10.0,8.0,5.0,1.7127475960883765,-0.8389064323713463,0.0,23.966580984625885,0.0,3.8273389586279567
10.0,9.0,0.0,1.2740958563456868,-2.5075524470439783,-19.240731093826582,695.1238902963321,6.470991587997987,1.2740958563456868
10.0,9.0,1.0,6.105252976138428,0.0,-11.986359187534173,0.0,0.0,140.57922521865305
10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,8.424189707182352
10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,9.0,4.0,0.0,0.0,-6.320117637442068,6.22262987378771,0.0,0.0
10.0,9.0,5.0,0.0,0.0,-5.468113438312275,0.0,0.0,6.800934789677159
10.0,10.0,0.0,0.6705767664977287,-1.9204284743697029,0.0,167.28895569399242,-1.3116050359872515,0.0
10.0,10.0,1.0,0.0,-2.3170484287599504,1.573954713065042,0.0,-4.209265118707991,31.327461995869225
10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,12.367152805238852
10.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.0,4.0,0.0,0.0,0.0,0.0,-3.3671968903726808,0.0
10.0,10.0,5.0,0.6397617265144955,-1.2576871345357004,0.0,12.278255357348902,0.0,0.0
